,File Name,1,0,,,
2075,neos-876808.mps.gz-r0,1931.88,1568.2,1,1,2
2076,neos-876808.mps.gz-r1,1719.15,1616.02,1,1,2
2077,neos-876808.mps.gz-r2,1874.06,1368.59,1,1,2
2078,neos-876808.mps.gz-r3,1693.25,1526.16,1,1,2
2079,neos-876808.mps.gz-r4,1819.19,1929.85,1,1,2
2080,neos-885086.mps.gz-r0,0.71,5.02,1,1,2
2081,neos-885086.mps.gz-r1,8.44,8.15,1,1,2
2082,neos-885086.mps.gz-r2,7.44,0.82,1,1,2
2083,neos-885086.mps.gz-r3,30.27,0.85,1,1,2
2084,neos-885086.mps.gz-r4,8.05,7.85,1,1,2
2085,neos-885524.mps.gz-r0,5.1,5.18,1,1,2
2086,neos-885524.mps.gz-r1,5.48,7.2,1,1,2
2087,neos-885524.mps.gz-r2,6.14,10.02,1,1,2
2088,neos-885524.mps.gz-r3,5.43,7.02,1,1,2
2089,neos-885524.mps.gz-r4,5.38,5.21,1,1,2
2090,neos-911970.mps.gz-r0,7200.15,17.22,0,1,1
2091,neos-911970.mps.gz-r1,3.02,3.13,1,1,2
2092,neos-911970.mps.gz-r2,2.53,3.33,1,1,2
2093,neos-911970.mps.gz-r3,2.44,5.75,1,1,2
2094,neos-911970.mps.gz-r4,2.82,2.99,1,1,2
2095,neos-913984.mps.gz-r0,29,28.58,1,1,2
2096,neos-913984.mps.gz-r1,28.86,28.42,1,1,2
2097,neos-913984.mps.gz-r2,28.15,28.55,1,1,2
2098,neos-913984.mps.gz-r3,28.99,27.89,1,1,2
2099,neos-913984.mps.gz-r4,28.59,28.7,1,1,2
2100,neos-914441.mps.gz-r0,12.29,11.1,1,1,2
2101,neos-914441.mps.gz-r1,8.12,8.11,1,1,2
2102,neos-914441.mps.gz-r2,12.78,13.6,1,1,2
2103,neos-914441.mps.gz-r3,20.64,20.11,1,1,2
2104,neos-914441.mps.gz-r4,10.81,10.83,1,1,2
2105,neos-932721.mps.gz-r0,0.28,0.3,1,1,2
2106,neos-932721.mps.gz-r1,0.63,0.65,1,1,2
2107,neos-932721.mps.gz-r2,0.26,0.24,1,1,2
2108,neos-932721.mps.gz-r3,0.38,0.38,1,1,2
2109,neos-932721.mps.gz-r4,0.64,0.64,1,1,2
2110,neos-933562.mps.gz-r0,4314.51,7200,1,0,1
2111,neos-933562.mps.gz-r1,7200.01,7200.01,0,0,0
2112,neos-933562.mps.gz-r2,3847.65,7200.01,1,0,1
2113,neos-933562.mps.gz-r3,7200,7200.01,0,0,0
2114,neos-933562.mps.gz-r4,7200.01,7200.01,0,0,0
2115,neos-933638.mps.gz-r0,34.29,29.57,1,1,2
2116,neos-933638.mps.gz-r1,31.48,33.19,1,1,2
2117,neos-933638.mps.gz-r2,38.5,39.68,1,1,2
2118,neos-933638.mps.gz-r3,24.74,27.69,1,1,2
2119,neos-933638.mps.gz-r4,61.98,62.04,1,1,2
2120,neos-933966.mps.gz-r0,37.53,36.23,1,1,2
2121,neos-933966.mps.gz-r1,19.94,13.81,1,1,2
2122,neos-933966.mps.gz-r2,47.98,58.46,1,1,2
2123,neos-933966.mps.gz-r3,32.22,22.85,1,1,2
2124,neos-933966.mps.gz-r4,21.32,20.53,1,1,2
2125,neos-935234.mps.gz-r0,1835.47,1275.22,1,1,2
2126,neos-935234.mps.gz-r1,723.37,6901.52,1,1,2
2127,neos-935234.mps.gz-r2,502.18,7200,1,0,1
2128,neos-935234.mps.gz-r3,251.55,2400.58,1,1,2
2129,neos-935234.mps.gz-r4,4772.26,7200.01,1,0,1
2130,neos-935769.mps.gz-r0,118.11,118.9,1,1,2
2131,neos-935769.mps.gz-r1,27.89,31.89,1,1,2
2132,neos-935769.mps.gz-r2,191.36,190.44,1,1,2
2133,neos-935769.mps.gz-r3,38.06,40.06,1,1,2
2134,neos-935769.mps.gz-r4,47.57,76.08,1,1,2
2135,neos-941313.mps.gz-r0,287.77,314.97,1,1,2
2136,neos-941313.mps.gz-r1,268.3,246.99,1,1,2
2137,neos-941313.mps.gz-r2,282.94,288.45,1,1,2
2138,neos-941313.mps.gz-r3,326.28,307.86,1,1,2
2139,neos-941313.mps.gz-r4,284.36,299.28,1,1,2
2140,neos-948346.mps.gz-r0,1059.51,650.39,1,1,2
2141,neos-948346.mps.gz-r1,1296.79,979.96,1,1,2
2142,neos-948346.mps.gz-r2,978.85,757.78,1,1,2
2143,neos-948346.mps.gz-r3,1275.3,668.89,1,1,2
2144,neos-948346.mps.gz-r4,967.33,1131.09,1,1,2
2145,neos-950242.mps.gz-r0,2.75,2.76,1,1,2
2146,neos-950242.mps.gz-r1,4.43,4.29,1,1,2
2147,neos-950242.mps.gz-r2,3.91,3.89,1,1,2
2148,neos-950242.mps.gz-r3,4.07,4.08,1,1,2
2149,neos-950242.mps.gz-r4,4.2,4.26,1,1,2
2150,neos-953928.mps.gz-r0,17.85,16.79,1,1,2
2151,neos-953928.mps.gz-r1,20.1,18.86,1,1,2
2152,neos-953928.mps.gz-r2,19.38,18.62,1,1,2
2153,neos-953928.mps.gz-r3,21.91,23.68,1,1,2
2154,neos-953928.mps.gz-r4,21.08,17.15,1,1,2
2155,neos-956971.mps.gz-r0,7200.07,6638,0,1,1
2156,neos-956971.mps.gz-r1,7200.02,7200.02,0,0,0
2157,neos-956971.mps.gz-r2,7200.02,7200.02,0,0,0
2158,neos-956971.mps.gz-r3,7200.03,7200.02,0,0,0
2159,neos-956971.mps.gz-r4,7200.02,7200.02,0,0,0
2160,neos-957323.mps.gz-r0,14.28,14.44,1,1,2
2161,neos-957323.mps.gz-r1,15.98,16,1,1,2
2162,neos-957323.mps.gz-r2,12.45,12.13,1,1,2
2163,neos-957323.mps.gz-r3,10.78,10.45,1,1,2
2164,neos-957323.mps.gz-r4,10.32,10.29,1,1,2
2165,neos-960392.mps.gz-r0,7.39,7.33,1,1,2
2166,neos-960392.mps.gz-r1,7.66,7.56,1,1,2
2167,neos-960392.mps.gz-r2,7.58,7.47,1,1,2
2168,neos-960392.mps.gz-r3,7.61,7.4,1,1,2
2169,neos-960392.mps.gz-r4,7.35,7.46,1,1,2
2170,neos16.mps.gz-r0,121.16,159.45,1,1,2
2171,neos16.mps.gz-r1,99.98,90.97,1,1,2
2172,neos16.mps.gz-r2,138.47,331.96,1,1,2
2173,neos16.mps.gz-r3,164.92,223.46,1,1,2
2174,neos16.mps.gz-r4,149.04,131.45,1,1,2
2175,neos17.mps.gz-r0,5.86,5.66,1,1,2
2176,neos17.mps.gz-r1,3.46,2.83,1,1,2
2177,neos17.mps.gz-r2,3.71,13.01,1,1,2
2178,neos17.mps.gz-r3,4.04,2.75,1,1,2
2179,neos17.mps.gz-r4,4.6,2.76,1,1,2
2180,neos18.mps.gz-r0,2.53,2.06,1,1,2
2181,neos18.mps.gz-r1,1.83,1.38,1,1,2
2182,neos18.mps.gz-r2,1.98,2.08,1,1,2
2183,neos18.mps.gz-r3,2.48,1.71,1,1,2
2184,neos18.mps.gz-r4,2.69,1.84,1,1,2
2185,neos2.mps.gz-r0,232.51,142.05,1,1,2
2186,neos2.mps.gz-r1,330.93,128.45,1,1,2
2187,neos2.mps.gz-r2,277.79,104.25,1,1,2
2188,neos2.mps.gz-r3,424.83,143.55,1,1,2
2189,neos2.mps.gz-r4,283.15,90.93,1,1,2
2190,neos22.mps.gz-r0,0.41,0.39,1,1,2
2191,neos22.mps.gz-r1,0.39,0.39,1,1,2
2192,neos22.mps.gz-r2,0.37,0.38,1,1,2
2193,neos22.mps.gz-r3,0.39,0.39,1,1,2
2194,neos22.mps.gz-r4,0.35,0.32,1,1,2
2195,neos4.mps.gz-r0,1.21,1.23,1,1,2
2196,neos4.mps.gz-r1,1.15,1.16,1,1,2
2197,neos4.mps.gz-r2,1.22,1.25,1,1,2
2198,neos4.mps.gz-r3,1.25,1.25,1,1,2
2199,neos4.mps.gz-r4,1.19,1.24,1,1,2
2200,neos5.mps.gz-r0,14.78,33.72,1,1,2
2201,neos5.mps.gz-r1,9.78,9.72,1,1,2
2202,neos5.mps.gz-r2,10.88,12.02,1,1,2
2203,neos5.mps.gz-r3,18.46,18.4,1,1,2
2204,neos5.mps.gz-r4,18.32,20.31,1,1,2
2205,neos6.mps.gz-r0,13.01,13.44,1,1,2
2206,neos6.mps.gz-r1,16.43,12.89,1,1,2
2207,neos6.mps.gz-r2,12.34,12.6,1,1,2
2208,neos6.mps.gz-r3,9.86,11.84,1,1,2
2209,neos6.mps.gz-r4,11.84,12,1,1,2
2210,neos8.mps.gz-r0,1.14,1.14,1,1,2
2211,neos8.mps.gz-r1,1.13,1.12,1,1,2
2212,neos8.mps.gz-r2,1.12,1.1,1,1,2
2213,neos8.mps.gz-r3,1.14,1.08,1,1,2
2214,neos8.mps.gz-r4,1.13,1.15,1,1,2
2215,neos859080.mps.gz-r0,0.19,0.2,1,1,2
2216,neos859080.mps.gz-r1,0.22,0.22,1,1,2
2217,neos859080.mps.gz-r2,0.21,0.24,1,1,2
2218,neos859080.mps.gz-r3,0.25,0.25,1,1,2
2219,neos859080.mps.gz-r4,0.25,0.25,1,1,2
2220,neos9.mps.gz-r0,7.85,8.4,1,1,2
2221,neos9.mps.gz-r1,10.52,9.92,1,1,2
2222,neos9.mps.gz-r2,8.62,7.9,1,1,2
2223,neos9.mps.gz-r3,10.07,10.9,1,1,2
2224,neos9.mps.gz-r4,11.83,10.66,1,1,2
2225,net12.mps.gz-r0,1.31,1.27,1,1,2
2226,net12.mps.gz-r1,1.31,1.27,1,1,2
2227,net12.mps.gz-r2,1.29,1.33,1,1,2
2228,net12.mps.gz-r3,1.26,1.28,1,1,2
2229,net12.mps.gz-r4,1.33,1.28,1,1,2
2230,netdiversion.mps.gz-r0,89.87,90.73,1,1,2
2231,netdiversion.mps.gz-r1,71.57,72.27,1,1,2
2232,netdiversion.mps.gz-r2,77.86,76.59,1,1,2
2233,netdiversion.mps.gz-r3,147.55,142.82,1,1,2
2234,netdiversion.mps.gz-r4,111.73,112.08,1,1,2
2235,newdano.mps.gz-r0,574.8,546.71,1,1,2
2236,newdano.mps.gz-r1,575.2,457.4,1,1,2
2237,newdano.mps.gz-r2,665.3,474.37,1,1,2
2238,newdano.mps.gz-r3,592.11,470.65,1,1,2
2239,newdano.mps.gz-r4,579.32,712.81,1,1,2
2240,nexp-150-20-1-5.mps.gz-r0,0.54,0.56,1,1,2
2241,nexp-150-20-1-5.mps.gz-r1,0.53,0.53,1,1,2
2242,nexp-150-20-1-5.mps.gz-r2,0.43,0.42,1,1,2
2243,nexp-150-20-1-5.mps.gz-r3,0.48,0.46,1,1,2
2244,nexp-150-20-1-5.mps.gz-r4,0.45,0.44,1,1,2
2245,nexp-150-20-8-5.mps.gz-r0,73.03,90.5,1,1,2
2246,nexp-150-20-8-5.mps.gz-r1,83.54,53.55,1,1,2
2247,nexp-150-20-8-5.mps.gz-r2,112.94,119.31,1,1,2
2248,nexp-150-20-8-5.mps.gz-r3,85.88,83.42,1,1,2
2249,nexp-150-20-8-5.mps.gz-r4,60.38,62.15,1,1,2
2250,nexp-50-20-1-1.mps.gz-r0,0.15,0.14,1,1,2
2251,nexp-50-20-1-1.mps.gz-r1,0.14,0.13,1,1,2
2252,nexp-50-20-1-1.mps.gz-r2,0.14,0.13,1,1,2
2253,nexp-50-20-1-1.mps.gz-r3,0.15,0.14,1,1,2
2254,nexp-50-20-1-1.mps.gz-r4,0.16,0.18,1,1,2
2255,nexp-50-20-4-2.mps.gz-r0,0.34,0.33,1,1,2
2256,nexp-50-20-4-2.mps.gz-r1,0.86,0.85,1,1,2
2257,nexp-50-20-4-2.mps.gz-r2,0.79,0.79,1,1,2
2258,nexp-50-20-4-2.mps.gz-r3,0.44,0.43,1,1,2
2259,nexp-50-20-4-2.mps.gz-r4,0.49,0.5,1,1,2
2260,nh97_potential.mps.gz-r0,10.59,12.71,1,1,2
2261,nh97_potential.mps.gz-r1,9.24,8.36,1,1,2
2262,nh97_potential.mps.gz-r2,12.41,8.83,1,1,2
2263,nh97_potential.mps.gz-r3,10.58,7.6,1,1,2
2264,nh97_potential.mps.gz-r4,11.77,6.82,1,1,2
2265,nh97_tension.mps.gz-r0,3.85,3.79,1,1,2
2266,nh97_tension.mps.gz-r1,4.79,4.43,1,1,2
2267,nh97_tension.mps.gz-r2,2.88,2.98,1,1,2
2268,nh97_tension.mps.gz-r3,2.55,2.48,1,1,2
2269,nh97_tension.mps.gz-r4,2.01,1.92,1,1,2
2270,no-ip-64999.mps.gz-r0,15.59,5.96,1,1,2
2271,no-ip-64999.mps.gz-r1,5.37,37.98,1,1,2
2272,no-ip-64999.mps.gz-r2,18.77,4.53,1,1,2
2273,no-ip-64999.mps.gz-r3,15.81,5.95,1,1,2
2274,no-ip-64999.mps.gz-r4,17.89,7.72,1,1,2
2275,no-ip-65059.mps.gz-r0,7.56,66.15,1,1,2
2276,no-ip-65059.mps.gz-r1,5.05,2.25,1,1,2
2277,no-ip-65059.mps.gz-r2,26.29,6.92,1,1,2
2278,no-ip-65059.mps.gz-r3,21.62,5.27,1,1,2
2279,no-ip-65059.mps.gz-r4,17.77,6.6,1,1,2
2280,noswot.mps.gz-r0,56.19,57.75,1,1,2
2281,noswot.mps.gz-r1,15.44,15.07,1,1,2
2282,noswot.mps.gz-r2,66.54,101.87,1,1,2
2283,noswot.mps.gz-r3,11.27,11.66,1,1,2
2284,noswot.mps.gz-r4,28.81,49.3,1,1,2
2285,npmv07.mps.gz-r0,17.58,18.91,1,1,2
2286,npmv07.mps.gz-r1,17.87,17.12,1,1,2
2287,npmv07.mps.gz-r2,17.11,17.33,1,1,2
2288,npmv07.mps.gz-r3,16.77,17.75,1,1,2
2289,npmv07.mps.gz-r4,16.61,16.64,1,1,2
2290,ns1116954.mps.gz-r0,48.94,48.49,1,1,2
2291,ns1116954.mps.gz-r1,50.01,50.7,1,1,2
2292,ns1116954.mps.gz-r2,49.21,50.13,1,1,2
2293,ns1116954.mps.gz-r3,49.64,48.12,1,1,2
2294,ns1116954.mps.gz-r4,50.6,51.03,1,1,2
2295,ns1208400.mps.gz-r0,4.25,4.04,1,1,2
2296,ns1208400.mps.gz-r1,5.49,4.95,1,1,2
2297,ns1208400.mps.gz-r2,4.79,4.77,1,1,2
2298,ns1208400.mps.gz-r3,5.65,5.51,1,1,2
2299,ns1208400.mps.gz-r4,4.66,4.59,1,1,2
2300,ns1644855.mps.gz-r0,1586.73,1078.62,1,1,2
2301,ns1644855.mps.gz-r1,1041.19,1044.66,1,1,2
2302,ns1644855.mps.gz-r2,1908.75,792.94,1,1,2
2303,ns1644855.mps.gz-r3,3429.79,1168.93,1,1,2
2304,ns1644855.mps.gz-r4,1663.28,1163.19,1,1,2
2305,ns1760995.mps.gz-r0,453.14,425.67,1,1,2
2306,ns1760995.mps.gz-r1,523.49,454.82,1,1,2
2307,ns1760995.mps.gz-r2,525.11,494.23,1,1,2
2308,ns1760995.mps.gz-r3,470.7,455.23,1,1,2
2309,ns1760995.mps.gz-r4,457.14,446.24,1,1,2
2310,ns1830653.mps.gz-r0,9.74,9.29,1,1,2
2311,ns1830653.mps.gz-r1,8.92,9.03,1,1,2
2312,ns1830653.mps.gz-r2,11.23,9.05,1,1,2
2313,ns1830653.mps.gz-r3,10.66,12.93,1,1,2
2314,ns1830653.mps.gz-r4,9.56,8.95,1,1,2
2315,ns1952667.mps.gz-r0,25.59,22.04,1,1,2
2316,ns1952667.mps.gz-r1,40.37,35.11,1,1,2
2317,ns1952667.mps.gz-r2,26.82,24.95,1,1,2
2318,ns1952667.mps.gz-r3,24.64,20.46,1,1,2
2319,ns1952667.mps.gz-r4,23.6,20.56,1,1,2
2320,ns2071214.mps.gz-r0,933.26,476.82,1,1,2
2321,ns2071214.mps.gz-r1,1403.85,1816.21,1,1,2
2322,ns2071214.mps.gz-r2,1201.92,665.94,1,1,2
2323,ns2071214.mps.gz-r3,805.79,973.43,1,1,2
2324,ns2071214.mps.gz-r4,1282.73,919.24,1,1,2
2325,ns4-pr6.mps.gz-r0,0.19,0.19,1,1,2
2326,ns4-pr6.mps.gz-r1,0.19,0.2,1,1,2
2327,ns4-pr6.mps.gz-r2,0.22,0.23,1,1,2
2328,ns4-pr6.mps.gz-r3,0.25,0.25,1,1,2
2329,ns4-pr6.mps.gz-r4,0.27,0.27,1,1,2
2330,nsa.mps.gz-r0,0.36,0.34,1,1,2
2331,nsa.mps.gz-r1,0.35,0.35,1,1,2
2332,nsa.mps.gz-r2,0.31,0.31,1,1,2
2333,nsa.mps.gz-r3,0.34,0.34,1,1,2
2334,nsa.mps.gz-r4,0.33,0.32,1,1,2
2335,nsrand-ipx.mps.gz-r0,118.94,79.91,1,1,2
2336,nsrand-ipx.mps.gz-r1,169.73,170.61,1,1,2
2337,nsrand-ipx.mps.gz-r2,45.37,184.22,1,1,2
2338,nsrand-ipx.mps.gz-r3,143.06,141.46,1,1,2
2339,nsrand-ipx.mps.gz-r4,67.85,128.11,1,1,2
2340,nu120-pr12.mps.gz-r0,2.08,2.32,1,1,2
2341,nu120-pr12.mps.gz-r1,2.01,2.05,1,1,2
2342,nu120-pr12.mps.gz-r2,2.9,2.3,1,1,2
2343,nu120-pr12.mps.gz-r3,2.18,2.13,1,1,2
2344,nu120-pr12.mps.gz-r4,1.73,1.74,1,1,2
2345,nu120-pr9.mps.gz-r0,1870.62,2481.73,1,1,2
2346,nu120-pr9.mps.gz-r1,1612.21,1332.5,1,1,2
2347,nu120-pr9.mps.gz-r2,1735.34,1252.89,1,1,2
2348,nu120-pr9.mps.gz-r3,1784.15,1100.56,1,1,2
2349,nu120-pr9.mps.gz-r4,1299.43,1280.88,1,1,2
2350,nu25-pr12.mps.gz-r0,1.55,1.44,1,1,2
2351,nu25-pr12.mps.gz-r1,1.11,2.06,1,1,2
2352,nu25-pr12.mps.gz-r2,1.81,1.15,1,1,2
2353,nu25-pr12.mps.gz-r3,1.52,1.41,1,1,2
2354,nu25-pr12.mps.gz-r4,1.31,1.33,1,1,2
2355,nu4-pr9.mps.gz-r0,35.64,194.39,1,1,2
2356,nu4-pr9.mps.gz-r1,18.73,146.51,1,1,2
2357,nu4-pr9.mps.gz-r2,23.85,103.52,1,1,2
2358,nu4-pr9.mps.gz-r3,24.57,93.13,1,1,2
2359,nu4-pr9.mps.gz-r4,23.05,330.98,1,1,2
2360,nursesched-medium04.mps.gz-r0,132.86,121.57,1,1,2
2361,nursesched-medium04.mps.gz-r1,100.19,89.09,1,1,2
2362,nursesched-medium04.mps.gz-r2,62.36,113.23,1,1,2
2363,nursesched-medium04.mps.gz-r3,61.51,70.02,1,1,2
2364,nursesched-medium04.mps.gz-r4,64.51,95.06,1,1,2
2365,nursesched-sprint-hidden09.mps.gz-r0,13.34,13.46,1,1,2
2366,nursesched-sprint-hidden09.mps.gz-r1,26.71,28.5,1,1,2
2367,nursesched-sprint-hidden09.mps.gz-r2,32.52,35.25,1,1,2
2368,nursesched-sprint-hidden09.mps.gz-r3,11.96,12.27,1,1,2
2369,nursesched-sprint-hidden09.mps.gz-r4,21.27,20.2,1,1,2
2370,nursesched-sprint-late03.mps.gz-r0,21.55,35.73,1,1,2
2371,nursesched-sprint-late03.mps.gz-r1,20.2,20.12,1,1,2
2372,nursesched-sprint-late03.mps.gz-r2,22.44,20.39,1,1,2
2373,nursesched-sprint-late03.mps.gz-r3,22.36,20.28,1,1,2
2374,nursesched-sprint-late03.mps.gz-r4,15.14,14.87,1,1,2
2375,nursesched-sprint02.mps.gz-r0,4.71,4.66,1,1,2
2376,nursesched-sprint02.mps.gz-r1,4.82,4.96,1,1,2
2377,nursesched-sprint02.mps.gz-r2,9.47,10.25,1,1,2
2378,nursesched-sprint02.mps.gz-r3,4.05,4.28,1,1,2
2379,nursesched-sprint02.mps.gz-r4,2.83,2.82,1,1,2
2380,nw04.mps.gz-r0,1.85,1.85,1,1,2
2381,nw04.mps.gz-r1,2.18,2.16,1,1,2
2382,nw04.mps.gz-r2,3.3,3.25,1,1,2
2383,nw04.mps.gz-r3,2.82,2.82,1,1,2
2384,nw04.mps.gz-r4,1.96,1.93,1,1,2
2385,oocsp-racks030e6cci.mps.gz-r0,3.73,3.38,1,1,2
2386,oocsp-racks030e6cci.mps.gz-r1,3.59,3.58,1,1,2
2387,oocsp-racks030e6cci.mps.gz-r2,3.56,3.58,1,1,2
2388,oocsp-racks030e6cci.mps.gz-r3,3.51,3.59,1,1,2
2389,oocsp-racks030e6cci.mps.gz-r4,3.5,3.52,1,1,2
2390,opm2-z10-s4.mps.gz-r0,4827.97,4922.56,1,1,2
2391,opm2-z10-s4.mps.gz-r1,5733.52,5935.77,1,1,2
2392,opm2-z10-s4.mps.gz-r2,5846.17,6073.41,1,1,2
2393,opm2-z10-s4.mps.gz-r3,5434.01,5440.25,1,1,2
2394,opm2-z10-s4.mps.gz-r4,6041.09,6036.16,1,1,2
2395,opm2-z6-s1.mps.gz-r0,13.91,13.98,1,1,2
2396,opm2-z6-s1.mps.gz-r1,17.22,17.05,1,1,2
2397,opm2-z6-s1.mps.gz-r2,15.42,15.47,1,1,2
2398,opm2-z6-s1.mps.gz-r3,14.19,14.11,1,1,2
2399,opm2-z6-s1.mps.gz-r4,17.34,17.16,1,1,2
2400,opm2-z7-s8.mps.gz-r0,25.55,28.21,1,1,2
2401,opm2-z7-s8.mps.gz-r1,31.37,31,1,1,2
2402,opm2-z7-s8.mps.gz-r2,26.05,26.23,1,1,2
2403,opm2-z7-s8.mps.gz-r3,30.85,30.36,1,1,2
2404,opm2-z7-s8.mps.gz-r4,24.42,24.12,1,1,2
2405,opm2-z8-s0.mps.gz-r0,153.44,152.8,1,1,2
2406,opm2-z8-s0.mps.gz-r1,163.4,161.26,1,1,2
2407,opm2-z8-s0.mps.gz-r2,185.09,184.3,1,1,2
2408,opm2-z8-s0.mps.gz-r3,154.64,137.49,1,1,2
2409,opm2-z8-s0.mps.gz-r4,172.05,168.43,1,1,2
2410,opt1217.mps.gz-r0,0.14,0.14,1,1,2
2411,opt1217.mps.gz-r1,0.15,0.16,1,1,2
2412,opt1217.mps.gz-r2,0.16,0.14,1,1,2
2413,opt1217.mps.gz-r3,0.14,0.14,1,1,2
2414,opt1217.mps.gz-r4,0.15,0.16,1,1,2
2415,osorio-cta.mps.gz-r0,0.61,0.61,1,1,2
2416,osorio-cta.mps.gz-r1,0.63,0.6,1,1,2
2417,osorio-cta.mps.gz-r2,0.59,0.57,1,1,2
2418,osorio-cta.mps.gz-r3,0.55,0.53,1,1,2
2419,osorio-cta.mps.gz-r4,0.42,0.42,1,1,2
2420,p0201.mps.gz-r0,0.07,0.07,1,1,2
2421,p0201.mps.gz-r1,0.21,0.2,1,1,2
2422,p0201.mps.gz-r2,0.16,0.16,1,1,2
2423,p0201.mps.gz-r3,0.16,0.16,1,1,2
2424,p0201.mps.gz-r4,0.21,0.21,1,1,2
2425,p200x1188c.mps.gz-r0,0.51,0.53,1,1,2
2426,p200x1188c.mps.gz-r1,0.62,0.61,1,1,2
2427,p200x1188c.mps.gz-r2,0.6,0.6,1,1,2
2428,p200x1188c.mps.gz-r3,0.58,0.5,1,1,2
2429,p200x1188c.mps.gz-r4,0.45,0.45,1,1,2
2430,p500x2988.mps.gz-r0,13.16,34.88,1,1,2
2431,p500x2988.mps.gz-r1,21.03,44.42,1,1,2
2432,p500x2988.mps.gz-r2,22.85,29.77,1,1,2
2433,p500x2988.mps.gz-r3,43.78,17.3,1,1,2
2434,p500x2988.mps.gz-r4,20.44,25.12,1,1,2
2435,p500x2988c.mps.gz-r0,0.64,0.65,1,1,2
2436,p500x2988c.mps.gz-r1,0.65,0.67,1,1,2
2437,p500x2988c.mps.gz-r2,0.46,0.45,1,1,2
2438,p500x2988c.mps.gz-r3,0.47,0.46,1,1,2
2439,p500x2988c.mps.gz-r4,0.61,0.62,1,1,2
2440,p500x2988d.mps.gz-r0,0.48,0.48,1,1,2
2441,p500x2988d.mps.gz-r1,0.52,0.51,1,1,2
2442,p500x2988d.mps.gz-r2,0.55,0.53,1,1,2
2443,p500x2988d.mps.gz-r3,0.47,0.45,1,1,2
2444,p500x2988d.mps.gz-r4,0.42,0.41,1,1,2
2445,pb-fit2d.mps.gz-r0,660.14,608.25,1,1,2
2446,pb-fit2d.mps.gz-r1,224.76,637.95,1,1,2
2447,pb-fit2d.mps.gz-r2,347.55,522.35,1,1,2
2448,pb-fit2d.mps.gz-r3,973.62,1071.3,1,1,2
2449,pb-fit2d.mps.gz-r4,342.06,378.34,1,1,2
2450,peg-solitaire-a3.mps.gz-r0,68.04,66.44,1,1,2
2451,peg-solitaire-a3.mps.gz-r1,446.91,472.09,1,1,2
2452,peg-solitaire-a3.mps.gz-r2,497.06,495.65,1,1,2
2453,peg-solitaire-a3.mps.gz-r3,72.27,71.41,1,1,2
2454,peg-solitaire-a3.mps.gz-r4,158.62,157.19,1,1,2
2455,pg.mps.gz-r0,3.96,3.95,1,1,2
2456,pg.mps.gz-r1,2.93,3.04,1,1,2
2457,pg.mps.gz-r2,3.97,3.26,1,1,2
2458,pg.mps.gz-r3,2.59,1.95,1,1,2
2459,pg.mps.gz-r4,3.85,2.77,1,1,2
2460,pg5_34.mps.gz-r0,129.71,53.89,1,1,2
2461,pg5_34.mps.gz-r1,90.33,90.8,1,1,2
2462,pg5_34.mps.gz-r2,142.45,86.62,1,1,2
2463,pg5_34.mps.gz-r3,16.6,25.06,1,1,2
2464,pg5_34.mps.gz-r4,118.6,18.25,1,1,2
2465,physiciansched3-3.mps.gz-r0,5445,7200.03,1,0,1
2466,physiciansched3-3.mps.gz-r1,2589.06,7200.03,1,0,1
2467,physiciansched3-3.mps.gz-r2,3249.9,7200.02,1,0,1
2468,physiciansched3-3.mps.gz-r3,3914.43,7200.02,1,0,1
2469,physiciansched3-3.mps.gz-r4,2323.25,7200.02,1,0,1
2470,physiciansched6-1.mps.gz-r0,98.21,95.54,1,1,2
2471,physiciansched6-1.mps.gz-r1,34.68,36.39,1,1,2
2472,physiciansched6-1.mps.gz-r2,48.46,67.07,1,1,2
2473,physiciansched6-1.mps.gz-r3,43.44,74.17,1,1,2
2474,physiciansched6-1.mps.gz-r4,41.06,51.2,1,1,2
2475,physiciansched6-2.mps.gz-r0,1.23,1.1,1,1,2
2476,physiciansched6-2.mps.gz-r1,1.11,1.09,1,1,2
2477,physiciansched6-2.mps.gz-r2,1.09,1.11,1,1,2
2478,physiciansched6-2.mps.gz-r3,1.12,1.1,1,1,2
2479,physiciansched6-2.mps.gz-r4,1.12,1.14,1,1,2
2480,pigeon-08.mps.gz-r0,0.08,0.08,1,1,2
2481,pigeon-08.mps.gz-r1,0.06,0.06,1,1,2
2482,pigeon-08.mps.gz-r2,0.07,0.08,1,1,2
2483,pigeon-08.mps.gz-r3,0.08,0.08,1,1,2
2484,pigeon-08.mps.gz-r4,0.06,0.06,1,1,2
2485,pigeon-10.mps.gz-r0,0.09,0.08,1,1,2
2486,pigeon-10.mps.gz-r1,0.09,0.09,1,1,2
2487,pigeon-10.mps.gz-r2,0.1,0.1,1,1,2
2488,pigeon-10.mps.gz-r3,0.09,0.09,1,1,2
2489,pigeon-10.mps.gz-r4,0.1,0.11,1,1,2
2490,pigeon-13.mps.gz-r0,0.13,0.13,1,1,2
2491,pigeon-13.mps.gz-r1,0.16,0.16,1,1,2
2492,pigeon-13.mps.gz-r2,0.15,0.14,1,1,2
2493,pigeon-13.mps.gz-r3,0.16,0.16,1,1,2
2494,pigeon-13.mps.gz-r4,0.22,0.22,1,1,2
2495,pigeon-16.mps.gz-r0,0.26,0.25,1,1,2
2496,pigeon-16.mps.gz-r1,0.3,0.29,1,1,2
2497,pigeon-16.mps.gz-r2,0.26,0.28,1,1,2
