File Name,RoundingHeurLevel-0,RootCutLevel-1,StrongBranching-1,StrongBranching-0,RoundingHeurLevel-1,RootCutLevel-0,TreeCutLevel-0,DivingHeurLevel-1,TreeCutLevel-1,SubMipHeurLevel-1,SubMipHeurLevel-0,MipLogLevel-2,DivingHeurLevel-0
load_balancing_1925,1457.93,1363.15,1321.77,1268.25,1353.28,3600.02,1371.84,1249.34,2245.38,1294.47,1145.4,1227.21,1225.01
load_balancing_1927,429.92,333.39,210.2,226.88,401.51,3600.04,294.88,206.99,352.64,225.71,329.93,206.33,209.0
load_balancing_193,3600.03,450.5,371.72,363.44,388.09,3600.05,426.78,411.95,389.27,404.74,337.53,480.08,414.67
load_balancing_1930,2462.95,2325.77,2650.53,2312.82,3039.02,3600.02,3332.93,2962.22,3600.02,2590.31,2713.94,2817.78,2560.79
load_balancing_1931,716.75,845.15,711.71,670.55,742.43,3600.02,852.35,635.68,1519.45,599.45,681.37,644.08,640.8
load_balancing_1932,549.64,545.35,534.68,491.89,594.61,3600.03,457.79,630.82,524.57,492.26,804.35,498.05,659.59
load_balancing_1934,2266.52,3600.03,938.63,1205.53,1267.29,3600.06,2021.14,2126.56,1411.35,1457.27,1412.6,1202.61,1437.6
load_balancing_1935,881.2,631.41,772.7,512.5,556.14,3600.05,762.02,842.2,1706.44,662.72,707.7,790.8,827.76
load_balancing_1936,1122.11,1108.67,1030.13,889.98,1047.2,3600.03,999.18,1112.0,1258.39,1038.36,986.71,1140.92,1052.37
load_balancing_1938,452.44,472.88,410.78,432.0,323.47,3600.05,330.49,352.64,249.48,283.6,392.18,346.66,344.39
load_balancing_1939,3600.02,1371.37,639.48,3600.02,2020.5,3600.02,976.22,683.47,3600.02,3600.03,3600.02,3209.89,495.12
load_balancing_194,1221.82,2907.92,1461.96,1371.47,2589.67,3600.02,2521.35,1648.3,3203.49,1413.15,1361.89,2463.51,1584.96
load_balancing_1941,1407.37,995.22,933.14,1081.04,1085.15,3600.05,1977.74,917.23,2678.42,1033.87,940.44,1053.57,944.21
load_balancing_1942,3600.02,3591.71,3499.14,2789.01,2971.25,3600.02,3600.02,2879.1,3600.04,2101.5,2783.07,2684.1,3183.95
load_balancing_1943,3600.01,1869.3,2014.99,2388.54,3600.03,3600.02,2784.84,3600.02,3433.82,3079.86,3600.02,3600.04,3600.03
load_balancing_1944,1039.74,778.23,612.69,538.92,733.25,3600.05,851.72,695.81,1469.17,606.41,665.54,713.59,687.77
load_balancing_1945,3600.02,3537.89,3600.05,3549.77,3600.02,3600.02,3600.03,3600.03,3600.02,3600.04,3600.02,3600.03,3600.05
load_balancing_1946,3600.02,2859.67,1744.6,1206.12,1640.14,3600.03,2206.54,1556.51,3600.02,1450.29,1611.66,3600.03,2069.04
load_balancing_1947,3600.02,3232.02,2902.06,2123.08,2106.16,3600.04,3600.04,2444.71,3600.03,2849.3,3022.26,3279.59,2280.09
load_balancing_1948,922.33,861.03,684.95,688.06,722.4,3600.05,807.48,721.41,755.03,705.76,646.1,694.73,787.1
load_balancing_1949,3564.04,3034.12,3337.2,3600.03,3600.02,3600.02,3600.02,3600.04,3600.03,3600.03,2265.77,3203.21,3600.02
load_balancing_195,1115.8,1154.75,1082.16,1124.77,1248.83,3600.03,994.44,1240.96,2239.3,1238.8,1006.36,1267.61,1181.08
load_balancing_1951,1831.81,918.73,1294.75,964.42,1168.22,3600.06,1380.44,958.82,1766.18,1107.15,1217.04,1084.7,1384.71
load_balancing_1952,3600.01,3600.03,3186.14,3060.6,3112.66,3600.03,3600.03,3259.1,3600.02,3234.76,3311.03,3207.28,3164.34
load_balancing_1953,2488.4,1172.5,1133.62,802.5,1133.79,3600.03,1464.81,1160.15,1406.93,1110.75,1801.48,1035.56,1184.2
load_balancing_1956,3600.01,3021.44,2923.27,2119.49,2792.85,3600.05,3147.71,2660.7,3600.03,2567.2,1843.25,3087.86,2539.03
load_balancing_1957,3600.01,1153.47,965.75,1048.42,1360.51,3600.03,1217.14,1016.8,1531.5,1102.0,1071.7,1077.53,1139.62
load_balancing_196,665.8,1705.07,630.83,724.46,639.49,3600.02,586.89,597.82,3600.02,602.33,543.84,637.15,605.44
load_balancing_1960,2603.19,2671.9,2274.35,2500.08,2669.71,3600.03,3242.58,2411.72,3293.86,2359.0,2334.54,2530.39,2539.23
load_balancing_1961,3600.03,423.63,276.43,812.3,297.51,3600.02,254.15,287.08,246.14,191.46,340.03,268.69,282.27
load_balancing_1962,3600.01,1706.34,1445.93,1427.49,1506.67,3600.02,2014.49,1865.01,3398.57,1628.19,1745.5,1799.89,1767.2
load_balancing_1963,3196.63,3600.05,3345.9,3600.02,3600.03,3600.03,3600.03,3440.1,3600.02,3589.96,3600.02,3600.03,3337.5
load_balancing_1964,3600.04,3600.02,3600.03,3105.3,3600.04,3600.05,3600.02,3600.02,3600.03,3453.03,3600.03,3600.04,3600.03
load_balancing_1965,348.96,178.21,177.28,277.89,282.29,3600.03,175.31,197.61,253.24,241.05,213.43,201.94,195.73
load_balancing_1966,3600.01,749.63,679.17,585.86,817.5,3600.06,750.39,714.99,935.64,829.41,716.02,706.91,703.7
load_balancing_1967,3600.01,3214.58,3406.56,3512.64,3600.03,3600.05,3600.05,3600.03,3600.03,3097.05,3600.03,3065.25,3600.03
load_balancing_1968,524.05,455.94,402.93,322.81,470.56,3600.05,329.3,346.28,417.66,226.8,429.27,320.43,391.04
load_balancing_1969,991.04,918.65,859.06,958.1,1030.69,3600.05,827.83,948.47,1271.29,846.95,793.35,935.5,943.89
load_balancing_197,356.55,361.1,457.44,434.77,368.77,3600.04,326.63,314.01,462.78,312.87,420.08,315.85,337.78
load_balancing_1970,3600.01,2102.26,1865.35,1141.74,1744.99,3600.02,2037.96,1919.8,3600.02,1872.09,1969.54,1868.0,1889.2
load_balancing_1971,1507.69,642.44,739.26,765.39,736.42,3600.02,906.05,641.77,952.7,657.23,599.55,727.58,637.05
load_balancing_1973,1490.86,2725.98,1118.87,1530.05,1745.61,3600.02,2661.14,1355.98,2424.21,1585.88,1618.85,2030.14,1309.41
load_balancing_1974,3600.02,3125.25,3128.17,3143.68,3600.03,3600.05,3600.02,3600.02,3600.05,3600.02,3600.02,3600.02,3393.84
load_balancing_1975,852.28,206.2,269.36,428.65,282.44,3600.04,272.4,317.86,893.15,257.41,248.28,313.57,331.12
load_balancing_1976,3600.03,1228.0,1397.69,1051.2,1525.18,3600.04,2462.87,1563.28,1327.49,1482.26,1183.66,1547.91,1590.45
load_balancing_1978,1261.92,2541.51,3277.98,2318.98,1619.91,3600.03,3600.03,2549.55,2049.4,952.32,2284.0,1576.33,3600.02
load_balancing_1979,721.97,585.56,626.87,421.5,547.04,3600.03,606.01,487.72,988.9,538.97,477.45,522.27,512.92
load_balancing_198,802.45,915.44,1059.37,1108.75,745.74,3600.02,1412.98,1022.79,1876.42,1064.84,730.89,953.23,1024.5
load_balancing_1981,2508.81,2204.19,3234.41,2455.82,2791.99,3600.03,3600.02,3448.42,3600.02,3600.04,3370.84,2634.68,3340.3
load_balancing_1983,3600.02,1018.97,1694.32,1082.04,1451.99,3600.02,2219.17,1209.55,3477.42,1064.22,1731.76,1235.05,1221.63
load_balancing_1986,3600.01,1541.34,1085.21,1291.88,1078.74,3600.03,2213.43,1052.39,1972.2,1246.96,1210.19,1074.58,1066.65
load_balancing_1987,619.01,590.89,435.1,425.13,416.47,3600.05,426.37,495.04,682.2,270.93,380.64,477.44,485.72
load_balancing_1988,3600.02,3600.02,3600.02,3600.02,3126.03,3600.03,3600.01,3100.81,3600.06,3600.05,3600.02,3170.74,2699.19
load_balancing_199,570.66,217.11,188.12,248.78,199.72,3600.02,257.27,220.27,243.37,185.25,265.57,215.16,210.24
load_balancing_1990,1650.61,1719.3,1565.53,1128.03,1474.37,3600.05,1749.37,1873.76,3031.41,1193.55,1757.03,1798.81,2491.63
load_balancing_1991,907.09,762.5,807.39,698.77,749.6,3600.06,850.06,797.75,1126.41,733.82,620.92,830.51,772.5
load_balancing_1995,2681.96,3600.03,2370.51,2602.5,2463.38,3600.02,3080.36,2272.63,3600.02,2471.15,2716.62,2593.73,2634.68
load_balancing_1997,3600.02,1988.97,2108.68,1835.38,1864.18,3600.03,3019.39,1965.98,3600.03,2197.58,1694.03,1947.52,1950.63
load_balancing_1998,3600.06,3079.57,2633.18,2753.57,3175.61,3600.02,3308.17,2668.99,3600.03,3062.9,2672.65,2871.23,2647.88
load_balancing_1999,2885.8,3047.91,3139.09,2512.06,2701.73,3600.04,3489.44,3283.62,3600.02,2148.69,2579.27,3217.44,3162.97
load_balancing_2,3600.02,3516.44,3583.39,3600.03,3600.03,3600.05,3600.02,3600.03,3600.03,3600.02,3600.03,3600.02,3600.03
load_balancing_20,2746.55,198.76,226.26,290.41,267.36,3600.05,193.08,355.95,211.2,205.88,282.62,351.09,355.04
load_balancing_200,1304.95,945.26,795.82,1094.22,1008.32,3600.06,1221.43,1039.46,2474.27,1164.34,1055.29,1163.56,1018.21
load_balancing_2000,3600.01,387.37,226.95,342.16,248.98,3600.03,355.4,345.69,410.16,346.84,314.47,322.11,330.33
load_balancing_2001,3427.73,2985.66,3570.65,2897.76,3074.6,3600.02,3600.04,3600.03,3600.02,3600.02,3600.02,3600.04,3600.02
load_balancing_2002,3600.02,612.16,435.35,470.03,467.37,3600.02,482.26,408.78,702.07,432.75,434.06,407.53,400.19
load_balancing_2003,1513.31,872.2,850.08,898.96,942.83,3600.02,926.26,1030.71,1076.34,1010.11,1242.34,871.67,1516.87
load_balancing_2004,3600.01,2425.99,3600.03,3600.03,2313.43,3600.04,3600.03,3600.02,3306.98,417.31,3600.03,3600.02,3600.02
load_balancing_2005,3600.03,3600.02,3467.05,3065.25,3600.05,3600.02,3600.03,3303.31,3600.03,3600.02,3600.03,3594.98,3504.27
load_balancing_2006,3600.01,2880.37,3471.99,3371.17,3141.64,3600.05,3600.03,2948.6,3600.02,3600.02,3174.2,3311.96,3196.23
load_balancing_2007,956.9,708.75,666.39,1135.35,728.51,3600.02,733.89,948.11,1696.33,728.65,707.93,705.66,3330.61
load_balancing_2008,2337.72,598.3,576.61,426.52,651.83,3600.03,571.73,526.69,641.55,389.69,480.88,525.34,531.93
load_balancing_2009,916.75,663.21,690.62,616.12,662.64,3600.03,700.86,733.1,799.53,714.23,588.31,720.06,727.67
load_balancing_201,3600.03,2016.06,1972.67,1969.8,2078.08,3600.02,2028.05,2083.78,2453.35,1923.76,1857.23,1952.3,1927.61
load_balancing_2010,374.46,292.01,691.74,323.18,340.91,3600.03,422.76,624.96,406.87,347.48,523.63,268.7,515.02
load_balancing_2011,3600.02,1362.96,3600.03,3600.02,3600.02,3600.04,3600.03,3600.03,1693.16,2127.62,3600.02,3600.02,3600.03
load_balancing_2012,1191.79,1583.61,1126.96,1577.52,1196.49,3600.03,1363.27,1240.02,2749.5,1215.39,938.81,1197.96,1366.3
load_balancing_2013,285.43,176.7,265.55,311.07,243.9,3600.05,243.93,173.96,379.57,157.09,365.74,184.1,196.23
load_balancing_2014,702.81,300.29,174.22,421.94,245.54,3600.03,165.97,341.9,351.72,314.48,288.55,327.16,379.87
load_balancing_2017,3264.87,3600.02,3600.03,3600.04,3600.02,3600.03,3600.02,3600.03,3600.03,3600.03,3600.02,3600.03,3600.03
load_balancing_2018,2790.53,2972.5,2438.77,3438.38,3090.86,3600.05,3050.05,2922.77,2984.77,3600.02,2798.24,2926.36,2602.55
load_balancing_202,516.04,326.38,155.47,235.21,155.46,3600.04,150.76,151.46,259.14,175.43,238.58,156.79,150.72
load_balancing_2020,3600.02,3600.03,3600.03,3524.25,3600.02,3600.06,3600.02,3600.04,3600.02,3600.03,3600.03,3600.03,3600.03
load_balancing_2021,3600.04,3600.02,3600.02,2712.8,3600.03,3600.04,3600.05,3428.43,3600.03,3600.03,3530.07,3600.03,3600.02
load_balancing_2022,3600.02,3600.03,3600.02,3600.02,3600.02,3600.02,3600.03,3600.03,3600.03,3600.03,3385.65,3600.02,3600.03
load_balancing_2023,1102.01,1303.85,986.45,1185.77,1098.83,3600.03,1232.11,934.63,3145.95,1044.56,1079.67,1152.98,920.94
load_balancing_2024,1330.66,845.12,779.56,887.59,766.5,3600.02,690.86,761.52,915.87,832.66,819.81,714.82,789.42
load_balancing_2025,3600.01,3600.02,2792.5,2158.95,1814.55,3600.02,2254.02,1980.1,3497.86,1716.62,1920.05,1811.06,2291.51
load_balancing_2027,3600.02,2921.36,2964.68,2860.0,3148.38,3600.05,3600.01,3259.83,3600.03,2999.94,2679.69,3118.12,2858.98
load_balancing_2028,1537.86,1327.62,1118.75,1066.24,1292.27,3600.03,1464.06,958.46,2612.58,1132.79,1221.2,984.36,983.0
load_balancing_2029,3600.01,1401.25,1227.42,1444.25,1354.03,3600.04,1366.86,1371.78,1628.34,1263.76,1293.34,1207.76,1172.47
load_balancing_2030,505.45,364.85,330.29,324.02,367.19,3600.02,349.57,346.97,376.59,286.87,375.27,270.32,321.18
load_balancing_2031,2054.91,701.42,734.8,754.82,704.4,3600.03,670.98,711.48,2016.97,778.5,2068.36,661.85,689.83
load_balancing_2032,3600.01,3600.03,3487.28,2714.53,3183.12,3600.05,3499.51,3453.6,3600.02,3228.48,3317.1,3302.32,3365.22
load_balancing_2033,1218.83,891.68,470.55,421.39,318.4,3600.04,506.61,282.25,692.68,414.6,409.34,284.12,285.04
load_balancing_2035,1108.64,989.75,1066.93,966.96,1075.26,3600.05,1836.64,1081.98,2138.09,1105.86,955.16,1083.29,1003.67
load_balancing_2038,1457.56,404.37,239.68,300.59,272.36,3600.03,241.9,368.19,177.55,253.39,263.32,266.08,363.6
load_balancing_2039,2619.44,2580.34,2967.02,2293.26,1962.54,3600.02,3600.04,2461.92,3600.03,2912.59,2384.0,2964.54,2469.56
load_balancing_204,3307.78,3545.67,3039.17,2591.11,2641.95,3600.04,3600.03,3600.02,3600.04,3419.87,2655.87,3399.25,3600.03
load_balancing_2040,3254.39,606.35,301.95,320.65,296.57,3600.02,381.63,347.71,375.86,355.6,331.61,337.18,344.06
load_balancing_2043,3492.46,2156.73,2689.31,1553.18,2310.11,3600.05,2959.05,1940.01,2878.3,1989.35,2272.34,2104.76,2343.47
load_balancing_2044,303.97,285.35,301.18,433.63,310.74,3600.03,461.85,301.91,543.47,326.66,283.55,296.94,295.91
load_balancing_2045,2232.71,1354.4,1263.3,1346.5,1564.19,3600.02,1515.59,1330.75,3600.05,1479.18,1362.34,1301.8,1437.9
load_balancing_2046,2899.86,3429.83,2670.06,2793.34,2920.1,3600.03,3364.39,2805.46,3600.02,3016.75,2877.38,3022.0,2690.38
load_balancing_2047,2597.25,802.32,934.91,1719.56,717.07,3600.06,1046.19,930.45,2101.16,1747.29,777.89,917.25,1966.7
load_balancing_2048,3600.04,2193.26,3600.02,3485.94,2614.19,3600.02,3600.04,3600.02,3600.02,3600.03,3600.03,3600.03,3600.04
load_balancing_2049,1235.71,599.53,665.41,702.97,728.9,3600.03,624.99,545.05,1030.74,607.94,539.83,549.55,552.4
load_balancing_205,3600.02,3175.05,3600.05,3600.02,2645.38,3600.04,3600.05,3600.03,3600.02,3035.01,3264.73,3374.38,3072.22
load_balancing_2051,3600.02,3600.03,3186.55,2636.81,3355.52,3600.06,3275.15,3600.02,3600.03,3600.05,2804.95,3156.73,3421.74
load_balancing_2052,2418.26,3218.91,2478.44,2221.81,2524.73,3600.05,3600.02,2362.62,3600.05,2895.6,2011.12,2497.92,2322.29
load_balancing_2054,549.01,383.16,378.76,353.15,364.75,3600.03,443.28,408.93,469.4,372.44,364.46,396.27,375.1
load_balancing_2055,2365.61,3073.05,2605.66,2327.03,2568.91,3600.06,3600.02,2481.93,3600.03,2788.07,2569.3,3083.86,2733.73
load_balancing_2057,3600.01,3600.03,3516.17,3526.58,3579.62,3600.02,3600.02,3600.03,3600.03,3600.03,3600.06,3600.04,3600.03
load_balancing_2058,1686.43,1337.69,1455.67,1335.54,2456.9,3600.03,2458.08,1585.8,2049.26,1273.41,1246.38,1534.05,1715.93
load_balancing_206,577.05,2042.5,399.21,408.79,450.51,3600.03,506.36,396.34,488.11,382.17,352.36,389.16,394.93
load_balancing_2061,1325.86,1380.27,1633.61,2245.52,2524.64,3600.05,843.1,1538.66,3600.03,1093.19,1526.34,1385.12,1815.54
load_balancing_2062,426.61,336.09,222.05,255.34,212.48,3600.03,230.26,221.36,262.05,207.25,175.22,216.95,217.14
load_balancing_2063,3600.02,3600.03,3124.09,3600.04,3600.04,3600.03,3600.02,3600.05,3600.03,3600.03,3600.03,3600.03,3600.02
load_balancing_2065,1361.19,690.14,1140.39,1196.6,1027.66,3600.03,1227.15,1247.87,2735.03,1210.06,975.4,1286.23,1192.5
load_balancing_2066,3600.02,2222.43,2214.2,2377.1,2629.92,3600.02,3600.05,2269.45,3600.06,2454.74,2759.71,2734.4,2214.63
load_balancing_2067,1469.19,2091.28,1176.22,1045.38,1238.33,3600.05,1361.92,1369.73,1726.82,1570.33,1629.87,1406.56,1318.17
load_balancing_2069,2853.3,3600.04,2188.24,2621.25,2639.66,3600.02,3600.06,2343.23,3600.03,2519.32,2635.81,2890.9,2566.1
load_balancing_207,2077.65,3156.64,2971.05,2701.59,3144.14,3600.06,3600.03,2855.67,3600.02,2885.27,2250.2,2060.62,2999.67
load_balancing_2070,504.3,313.86,356.75,381.46,379.62,3600.02,354.66,380.73,387.8,342.65,334.67,364.92,355.33
load_balancing_2071,491.92,548.75,440.31,380.41,488.72,3600.06,498.27,439.19,601.13,418.48,426.11,449.41,439.49
load_balancing_2072,3600.03,1217.67,1085.2,910.81,1001.72,3600.02,1059.72,840.39,1258.89,864.19,781.04,830.68,829.6
load_balancing_2073,396.89,165.88,152.01,153.06,133.97,3600.02,156.32,161.11,160.25,134.82,132.63,152.62,162.17
load_balancing_2074,2713.99,3600.03,2467.08,2505.6,2901.67,3600.05,3010.21,2636.74,3600.03,2449.17,3077.8,2469.24,2668.8
load_balancing_2075,856.95,368.39,474.77,365.28,436.56,3600.02,483.49,422.21,512.81,368.48,318.45,414.72,424.13
load_balancing_2076,3600.01,2596.69,646.68,747.63,3600.02,3600.05,3600.02,613.95,3600.02,501.82,1843.53,672.31,3600.03
load_balancing_2077,676.4,377.29,419.96,354.62,343.79,3600.03,456.45,445.03,610.85,425.55,373.89,449.87,447.61
load_balancing_2078,1953.69,2480.27,2115.33,1442.54,2240.45,3600.02,3172.53,3600.04,3328.57,2227.73,1724.77,2484.13,2044.72
load_balancing_2081,2994.57,2872.14,1446.47,1306.6,1454.6,3600.06,1915.26,1542.08,3600.02,1718.12,1400.83,1533.76,1607.79
load_balancing_2082,1219.33,553.98,511.43,543.11,597.19,3600.02,646.99,575.61,920.57,479.86,543.14,561.68,576.17
load_balancing_2084,3374.41,3397.27,2451.3,2728.7,3508.41,3600.02,3600.03,3560.91,3600.03,3158.66,3572.43,3600.04,3026.23
load_balancing_2085,599.72,279.4,298.09,352.13,415.86,3600.03,243.16,302.99,254.65,276.53,213.47,309.17,295.63
load_balancing_2086,3600.03,3600.03,2890.37,1616.83,3600.02,3600.02,3600.02,3600.04,3600.02,3600.02,3600.03,3600.01,3600.02
load_balancing_2088,416.16,490.89,856.84,886.94,431.13,3600.02,532.12,619.06,827.26,502.91,653.76,467.71,2049.38
load_balancing_2089,3046.87,2820.72,2468.68,2310.44,3095.48,3600.06,3285.81,2721.84,3600.02,2674.44,2454.93,2683.99,2676.42
load_balancing_209,3600.03,3600.03,3594.96,3600.03,3600.03,3600.03,3600.03,3600.02,3600.04,3600.04,3308.49,3600.02,3600.02
load_balancing_2091,2582.39,3509.98,3600.02,3600.02,3600.04,3600.04,3600.03,3600.04,3600.03,3206.16,3600.02,3600.03,3371.02
load_balancing_2092,1085.83,1026.73,931.24,1045.31,1053.7,3600.05,1104.8,996.49,2004.4,1001.68,881.0,1008.88,993.48
load_balancing_2093,3600.02,3600.02,3600.03,3600.02,3600.02,3600.03,3600.03,963.09,3600.02,2485.87,3600.02,3600.02,994.54
load_balancing_2095,1046.06,1121.62,1337.13,955.49,1677.76,3600.05,976.79,978.78,1348.93,1036.07,948.24,965.15,1680.72
load_balancing_2096,3600.03,2090.11,2364.48,1377.25,2248.18,3600.02,2153.2,1345.02,2782.88,2210.64,1967.96,1718.8,1379.44
load_balancing_2099,3600.02,1703.7,1486.17,1217.0,1442.6,3600.03,2965.38,1552.92,2368.22,1332.06,1377.79,1432.51,1418.03
load_balancing_21,2328.08,2868.03,2568.37,1842.46,2838.37,3600.04,3600.04,3140.58,3600.02,2470.37,2671.73,2967.59,2795.28
load_balancing_210,3600.02,3600.03,3600.04,3185.03,3355.99,3600.02,3600.03,3600.03,3600.02,3600.03,3435.3,3600.03,3600.02
load_balancing_2100,3600.02,182.48,400.57,259.52,543.34,3600.06,323.06,215.89,650.94,181.31,251.58,223.46,216.11
load_balancing_2101,3600.01,2311.56,1097.73,994.78,1441.46,3600.02,1289.92,1012.5,2295.29,1196.42,1252.96,1105.13,1038.41
load_balancing_2103,3600.02,1591.05,1299.32,1069.12,1915.44,3600.03,3134.3,1666.7,3600.03,1787.81,1250.83,1447.57,1470.59
load_balancing_2105,1361.12,1291.16,1262.16,1151.53,1232.14,3600.02,1205.15,1215.96,2606.88,1242.61,1333.93,1227.34,1223.39
load_balancing_2106,3600.01,3600.02,2385.3,3600.03,3011.13,3600.06,3600.03,1866.03,3600.02,3600.02,1676.13,3205.54,3047.26
load_balancing_2107,2139.65,2567.03,1981.14,1459.92,2068.23,3600.05,1974.73,2088.54,3496.83,1651.39,2781.77,2039.79,2021.24
load_balancing_2109,3600.02,3600.02,3600.04,3122.55,3600.02,3600.03,3600.02,3600.03,3600.02,3600.03,3600.04,3600.04,3600.05
load_balancing_2110,3600.03,3600.02,3600.03,3600.02,2245.03,3600.03,3600.03,3600.06,3600.05,3600.02,3600.03,3600.02,3600.03
load_balancing_2111,740.79,548.99,637.21,769.26,689.98,3600.03,709.69,820.24,704.67,668.09,584.85,608.59,762.54
load_balancing_2112,650.37,701.34,1800.18,2229.77,436.8,3600.05,2739.47,609.1,2126.28,517.67,2707.12,3600.01,586.64
load_balancing_2113,3100.83,3600.02,3451.04,3600.02,3600.03,3600.04,3600.02,3600.03,3600.03,3600.03,2853.81,3600.03,3600.03
load_balancing_2116,1050.43,1052.28,988.51,907.25,1016.27,3600.05,945.18,1065.08,1136.29,874.0,866.66,963.26,967.48
load_balancing_2117,3600.02,3600.04,3509.02,3600.02,3200.11,3600.03,3600.03,3600.03,3600.02,3600.03,3600.03,3600.03,3600.05
load_balancing_2119,687.55,568.96,492.74,456.89,406.25,3600.02,554.21,388.0,676.54,452.98,495.31,388.67,376.58
load_balancing_212,1483.78,1179.35,1131.48,1045.58,1287.22,3600.03,1062.74,1240.98,1502.51,1159.5,1290.18,1123.47,1380.72
load_balancing_2120,807.31,649.83,581.95,558.38,496.26,3600.06,468.06,577.75,774.58,425.33,453.89,587.39,607.71
load_balancing_2122,753.98,640.3,573.9,555.5,683.96,3600.02,657.0,599.17,727.46,609.19,599.27,570.44,588.64
load_balancing_2123,1036.53,918.36,1189.94,1146.7,1098.24,3600.04,3600.02,996.0,3600.02,1016.08,1362.19,1034.45,1028.02
load_balancing_2124,1104.29,908.32,933.62,905.24,1031.96,3600.05,998.88,1049.64,1171.74,1104.01,906.62,912.15,1007.88
load_balancing_2125,1013.31,753.95,801.04,653.46,712.16,3600.05,755.8,630.83,824.45,696.24,682.58,636.16,633.31
load_balancing_2126,3600.02,1271.95,1210.32,1012.54,1085.61,3600.06,1695.68,1345.55,1449.44,1138.28,1197.52,1369.32,1258.78
load_balancing_2127,3600.04,3600.03,3600.02,3600.02,3381.05,3600.03,3600.02,3600.03,3600.03,3600.03,3600.02,3600.03,3600.04
load_balancing_2128,675.74,656.47,676.79,489.18,663.0,3600.03,706.45,733.41,932.4,615.28,547.51,659.47,679.83
load_balancing_2130,1435.06,1508.35,1320.14,1105.37,1236.34,3600.03,2647.98,1337.7,3292.46,1493.99,1382.57,1307.37,1381.89
load_balancing_2134,1503.72,527.09,460.92,975.23,451.64,3600.02,856.04,537.96,522.34,448.6,625.34,1195.76,833.27
load_balancing_2135,1070.13,1332.78,1249.8,1073.15,1081.81,3600.03,1262.62,1212.97,2015.47,1253.91,1042.94,1146.04,1234.09
load_balancing_2136,1261.64,628.95,594.45,493.34,729.38,3600.06,637.64,635.2,707.45,525.2,679.78,571.03,594.62
load_balancing_2137,3600.03,716.35,532.39,586.26,565.13,3600.04,469.11,609.3,1546.16,529.76,516.71,630.2,601.18
load_balancing_2139,501.85,466.17,405.91,432.54,418.73,3600.05,417.05,324.44,418.78,295.71,364.11,453.28,318.59
load_balancing_214,3600.02,1059.18,1116.98,1364.93,1127.91,3600.06,1722.39,1250.93,2323.69,1203.98,1534.37,1340.96,1379.82
load_balancing_2140,3600.05,3498.79,3410.58,3142.75,2973.89,3600.02,3600.03,3430.77,3600.05,3132.38,3281.38,3266.77,3539.65
load_balancing_2141,523.9,428.72,404.53,413.19,358.63,3600.05,396.59,387.96,459.0,387.23,653.73,379.05,377.56
load_balancing_2142,1593.26,2591.95,1653.47,2668.35,2487.04,3600.05,2632.5,2420.18,3600.02,2281.51,2385.05,2429.65,1737.45
