File Name,default,SubMipHeurLevel-1,StrongBranching-0,StrongBranching-1
load_balancing_744,3600.03,3552.67,3600.02,3600.05
load_balancing_745,3600.03,1152.73,1582.28,3600.03
load_balancing_746,225.69,180.95,312.34,242.92
load_balancing_747,375.75,343.05,383.67,395.89
load_balancing_749,691.3,742.46,717.3,795.31
load_balancing_75,365.79,364.42,442.24,339.7
load_balancing_751,3600.02,3600.03,2908.41,3600.03
load_balancing_752,2242.1,2303.92,2092.65,2292.02
load_balancing_753,1033.77,849.72,779.22,795.03
load_balancing_754,950.27,816.04,775.17,898.73
load_balancing_755,944.76,872.69,725.21,951.67
load_balancing_756,1094.74,1007.88,999.46,1084.0
load_balancing_758,606.06,608.71,644.15,579.88
load_balancing_760,871.37,662.26,491.1,901.82
load_balancing_762,1824.34,1672.05,1121.11,2930.29
load_balancing_763,3367.89,2951.74,2852.71,3208.68
load_balancing_765,3600.02,3600.04,1236.01,1409.08
load_balancing_766,1075.56,1039.5,908.42,1004.64
load_balancing_767,378.76,178.58,317.06,466.57
load_balancing_768,2234.21,2381.82,2478.08,2648.22
load_balancing_769,658.62,566.18,574.93,628.56
load_balancing_77,2493.54,1697.19,1805.86,1857.25
load_balancing_770,2550.67,2477.88,2425.05,2522.86
load_balancing_772,1504.78,1629.84,1583.19,1425.02
load_balancing_773,1627.81,1619.45,1733.1,1664.4
load_balancing_774,1721.52,1539.73,1435.1,2214.68
load_balancing_775,1209.55,1045.79,1325.67,1958.62
load_balancing_779,1574.46,1249.06,941.63,1353.73
load_balancing_78,1353.7,1319.52,1179.78,1233.13
load_balancing_781,1196.59,1676.97,3600.02,2154.19
load_balancing_782,2704.84,3425.49,3123.22,2722.44
load_balancing_783,640.1,516.02,595.96,623.67
load_balancing_784,477.44,441.25,463.04,471.72
load_balancing_785,874.88,694.0,1272.52,1713.26
load_balancing_786,3269.37,3152.28,3370.87,3600.02
load_balancing_787,279.67,1415.26,364.35,1299.03
load_balancing_788,408.34,396.48,377.87,398.37
load_balancing_789,992.48,820.75,799.91,853.27
load_balancing_79,1041.3,1162.93,1139.47,1124.72
load_balancing_790,952.52,826.21,692.26,899.34
load_balancing_791,266.11,201.19,162.39,261.01
load_balancing_792,798.04,801.14,584.88,717.32
load_balancing_793,3556.48,3321.67,2515.76,2350.72
load_balancing_794,1112.7,1340.2,1376.57,1340.98
load_balancing_795,831.3,886.41,806.28,1021.63
load_balancing_796,698.67,567.71,411.41,608.35
load_balancing_797,436.03,478.7,302.31,231.76
load_balancing_798,420.97,356.16,410.37,444.82
load_balancing_799,3600.02,3290.59,3600.02,1625.8
load_balancing_8,2993.97,3095.07,3467.4,3499.79
load_balancing_800,453.72,503.22,396.84,403.96
load_balancing_801,1268.27,409.67,1425.68,987.65
load_balancing_802,236.82,303.77,277.49,287.13
load_balancing_803,623.12,592.54,826.94,545.47
load_balancing_804,1547.92,2326.34,1324.79,2301.9
load_balancing_805,406.28,480.1,395.84,458.99
load_balancing_807,167.14,141.74,163.28,165.65
load_balancing_808,2792.03,2135.09,2730.03,3600.02
load_balancing_809,2472.75,1681.51,1664.56,1660.01
load_balancing_811,2849.04,2177.97,2069.93,1887.46
load_balancing_812,1343.21,2872.42,1487.54,1437.25
load_balancing_813,2012.36,1359.06,1118.59,1895.96
load_balancing_814,3600.04,3524.08,3260.24,3016.09
load_balancing_815,3600.03,3600.02,3600.03,3600.03
load_balancing_816,1049.79,1104.81,726.99,1022.96
load_balancing_817,1465.24,1456.94,1244.98,1658.83
load_balancing_818,800.33,854.62,994.98,1542.02
load_balancing_819,1437.94,1681.96,1751.08,1449.47
load_balancing_821,1027.15,1045.15,928.33,1602.01
load_balancing_823,438.93,389.32,438.73,386.99
load_balancing_826,710.39,720.51,1793.67,667.33
load_balancing_827,587.63,539.5,3600.02,500.78
load_balancing_828,565.59,583.18,496.07,536.21
load_balancing_829,3441.99,3600.02,3102.5,3284.74
load_balancing_83,2704.59,3223.83,2179.84,2385.64
load_balancing_831,951.96,899.24,741.59,1404.32
load_balancing_832,763.46,1207.75,946.28,827.64
load_balancing_833,2635.06,2523.18,2178.39,1804.81
load_balancing_834,609.45,372.96,580.61,548.04
load_balancing_835,2616.59,2908.37,3600.02,3600.04
load_balancing_836,1188.29,1151.43,1288.06,1088.0
load_balancing_838,1679.8,1795.12,1240.06,1280.28
load_balancing_839,650.24,618.22,547.41,623.05
load_balancing_84,260.25,423.4,252.71,310.8
load_balancing_841,901.46,579.32,681.76,790.1
load_balancing_842,635.66,954.03,709.79,699.57
load_balancing_843,195.21,148.02,186.42,214.44
load_balancing_844,3200.29,3600.02,2629.66,3296.49
load_balancing_845,1188.12,966.09,1265.48,1149.4
load_balancing_846,1094.27,1033.49,977.67,1118.26
load_balancing_847,243.73,183.31,236.31,243.29
load_balancing_848,2559.53,1577.52,1175.04,1165.43
load_balancing_849,3090.23,2984.74,2731.18,2885.54
load_balancing_85,536.21,574.43,545.88,615.0
load_balancing_850,825.57,866.74,677.72,756.24
load_balancing_851,934.68,784.23,1249.91,896.56
load_balancing_852,437.43,433.54,423.44,374.76
load_balancing_853,818.9,800.88,761.14,756.82
load_balancing_855,3600.02,2501.23,3600.03,3600.02
load_balancing_857,486.59,519.58,488.16,448.67
load_balancing_859,3388.57,3600.03,3600.03,3600.03
load_balancing_86,564.06,622.27,482.26,573.71
load_balancing_861,876.79,976.89,953.68,820.42
load_balancing_862,564.95,748.17,577.04,538.32
load_balancing_863,2585.26,1743.12,2516.67,3146.18
load_balancing_865,172.78,140.73,201.86,177.53
load_balancing_866,352.3,243.47,450.54,310.1
load_balancing_867,1138.39,1177.06,1238.86,1118.33
load_balancing_868,2277.67,2962.37,3253.64,3460.73
load_balancing_869,923.17,894.62,1095.26,768.09
load_balancing_870,2411.86,3600.03,3600.02,691.8
load_balancing_872,694.23,592.5,736.99,611.99
load_balancing_875,1123.87,757.41,719.92,927.04
load_balancing_876,1299.49,924.47,1250.78,861.77
load_balancing_877,3600.02,3536.34,3600.02,3600.02
load_balancing_878,1025.97,930.41,879.07,939.92
load_balancing_879,1783.94,2824.52,1450.15,1656.27
load_balancing_883,868.62,599.36,588.42,711.58
load_balancing_884,3090.0,3600.02,3600.02,3600.02
load_balancing_885,189.89,171.26,171.13,176.09
load_balancing_886,1015.06,1058.37,815.67,911.35
load_balancing_888,279.37,272.38,334.52,307.87
load_balancing_89,560.9,468.73,454.29,523.06
load_balancing_892,1645.91,1604.91,1497.1,1642.68
load_balancing_893,3600.03,3600.03,2898.1,3600.03
load_balancing_894,1274.63,1329.65,1264.41,1182.08
load_balancing_896,273.17,216.53,225.22,242.69
load_balancing_899,741.57,753.43,667.65,680.84
load_balancing_9,2523.09,2016.46,1459.32,2129.8
load_balancing_90,127.66,117.53,128.09,115.26
load_balancing_900,2299.81,2432.4,2122.62,2599.55
load_balancing_901,1406.13,718.56,317.26,1028.8
load_balancing_903,574.95,613.38,522.1,598.22
load_balancing_904,805.07,706.48,621.69,739.12
load_balancing_906,3600.02,3600.03,3600.03,3600.03
load_balancing_907,2250.84,2768.35,2554.55,2601.96
load_balancing_908,1185.47,1297.47,631.05,781.49
load_balancing_909,3600.04,3600.02,3600.06,3600.04
load_balancing_912,3097.93,2639.34,2825.57,3158.72
load_balancing_913,1134.62,1099.7,868.37,871.63
load_balancing_915,3600.02,3600.02,3600.02,2669.71
load_balancing_916,3600.03,2717.52,3051.18,3600.03
load_balancing_917,1711.3,1387.29,1326.24,1311.72
load_balancing_918,2504.68,2504.23,2315.56,2126.11
load_balancing_919,498.47,561.19,471.0,583.3
load_balancing_92,1234.25,1154.96,3600.03,1672.25
load_balancing_920,1151.47,995.1,1316.55,1019.33
load_balancing_921,405.44,244.21,363.39,239.86
load_balancing_922,1033.77,875.06,945.28,1095.2
load_balancing_926,2724.58,2804.62,2307.24,2808.12
load_balancing_928,3013.99,2492.88,2469.63,2676.99
load_balancing_929,1719.91,2043.86,1571.06,1527.15
load_balancing_93,543.29,418.36,980.88,563.2
load_balancing_931,277.97,375.97,265.3,318.64
load_balancing_932,952.78,812.03,877.49,908.2
load_balancing_933,1213.13,1079.74,1511.17,1329.99
load_balancing_936,382.92,369.98,309.17,265.93
load_balancing_938,1183.85,1102.19,968.49,1213.76
load_balancing_94,3600.03,3600.04,2439.22,3600.04
load_balancing_940,199.08,396.5,346.22,409.87
load_balancing_941,694.89,408.78,1940.55,626.3
load_balancing_942,645.24,590.64,511.29,558.11
load_balancing_943,2548.02,2113.23,2907.73,1876.22
load_balancing_945,305.18,287.73,323.74,205.21
load_balancing_946,2128.72,2143.76,2330.48,2943.5
load_balancing_947,504.88,494.27,586.27,316.33
load_balancing_948,1989.09,1833.55,1875.77,2301.3
load_balancing_95,1913.53,1945.05,1748.87,1902.3
load_balancing_950,618.12,647.22,551.76,584.51
load_balancing_951,265.4,292.77,272.6,249.51
load_balancing_953,2761.42,1192.49,1146.07,2073.63
load_balancing_954,308.7,735.78,397.66,426.71
load_balancing_955,575.11,560.81,485.45,542.88
load_balancing_956,921.22,733.79,558.44,546.02
load_balancing_957,713.89,448.67,410.7,450.07
load_balancing_958,3600.03,2352.54,3113.21,3599.02
load_balancing_959,2867.27,3060.12,2226.66,3143.45
load_balancing_960,1306.39,1087.25,1070.3,1065.64
load_balancing_961,2369.44,2582.3,2203.82,2145.68
load_balancing_962,3600.02,3600.02,2519.36,3600.02
load_balancing_964,801.85,754.79,650.2,785.54
load_balancing_965,838.35,808.95,798.76,742.34
load_balancing_966,734.14,636.56,577.14,643.39
load_balancing_968,404.22,479.14,382.19,496.64
load_balancing_969,3000.56,3004.81,2799.88,2917.56
load_balancing_97,2457.17,2351.9,2180.33,2595.96
load_balancing_971,894.3,829.15,741.63,948.43
load_balancing_972,2796.88,2569.62,2169.71,2837.31
load_balancing_973,288.3,207.87,419.28,254.47
load_balancing_974,1253.27,1178.74,1084.43,1225.61
load_balancing_975,1140.28,1056.38,1043.52,970.98
load_balancing_976,1042.22,827.58,677.01,1006.68
load_balancing_978,532.22,482.57,420.66,451.72
load_balancing_98,1344.33,2253.41,1289.14,1558.47
load_balancing_980,851.29,694.31,844.15,769.3
load_balancing_981,318.5,213.25,418.58,233.77
load_balancing_982,3600.02,245.39,3600.02,3600.07
load_balancing_983,1170.53,1097.51,923.19,1108.29
load_balancing_984,1488.73,1652.44,1523.76,1163.12
load_balancing_985,2305.95,2424.54,2090.57,2111.3
load_balancing_986,361.93,331.71,335.35,344.05
load_balancing_987,755.29,934.15,3600.03,938.18
load_balancing_988,571.35,480.75,471.62,492.25
load_balancing_989,1341.42,1096.13,423.44,986.92
load_balancing_99,424.1,399.98,385.08,408.4
load_balancing_990,1207.57,1152.35,954.45,1093.49
load_balancing_992,2448.12,2170.3,2164.35,1571.52
load_balancing_993,2127.86,2261.56,2077.81,2135.19
load_balancing_995,1190.6,1075.57,1019.02,919.0
load_balancing_996,1422.26,1380.01,1963.81,741.06
load_balancing_998,614.35,482.39,771.83,566.48
load_balancing_999,1709.26,2331.7,1968.75,2784.56
